Host,Path,KeyName,Value,IsSecure,IsHTTPOnly,HasExpire,IsPersistent,CreateDate,ExpireDate
1xbet.kz,/,right_side,,false,false,true,true,2024-03-07T12:01:32.104594+05:00,2025-04-11T12:01:32.7463+05:00
.1xbet.kz,/,_ga_7V60YW2S5H,,false,false,true,true,2024-03-07T12:01:30.630028+05:00,2025-04-11T12:01:30.63+05:00
.1xbet.kz,/,_ym_d,,true,false,true,true,2024-03-07T12:01:30.255381+05:00,2025-03-07T12:01:30+05:00
.1xbet.kz,/,_ym_uid,,true,false,true,true,2024-03-07T12:01:30.255238+05:00,2025-03-07T12:01:30+05:00
1xbet.kz,/,is_rtl,,false,true,true,true,2024-03-07T12:01:21.818053+05:00,2025-03-07T12:01:21.818053+05:00
ak.raufajoo.net,/,OAID,,true,false,true,true,2024-03-07T12:01:19.899909+05:00,2025-03-07T12:01:19.899909+05:00
.savefrom.net,/,_ga_8YVDNX6RNH,,false,false,true,true,2024-03-07T12:01:19.120034+05:00,2025-04-11T12:01:19.120013+05:00
.savefrom.net,/,_ga_9ZMEKK0DW7,,false,false,true,true,2024-03-07T12:01:15.780053+05:00,2025-04-11T12:01:15.780037+05:00
.savefrom.net,/,_ga,,false,false,true,true,2024-03-07T12:01:15.763239+05:00,2025-04-11T12:01:15.763209+05:00
yandex.kz,/,bh,,true,false,true,true,2024-03-07T12:00:57.437361+05:00,2025-03-07T12:01:03+05:00
.youtube.com,/,PREF,,true,false,true,true,2024-03-07T12:00:39.331963+05:00,2025-06-08T08:22:20.537211+05:00
.bing.com,/,imgv,,true,false,true,true,2024-03-07T11:56:31.336229+05:00,2025-04-11T11:56:31.336198+05:00
ak.raufajoo.net,/,oaidts,,true,false,true,true,2024-02-29T11:25:07.86479+05:00,2025-03-07T12:01:19.900072+05:00
.yandex.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-02-29T11:22:51.160344+05:00,2025-02-28T11:22:51+05:00
baithoph.net,/,OAID,,true,false,true,true,2024-02-29T11:22:50.90759+05:00,2025-03-07T12:10:49.957749+05:00
my.rtmark.net,/,ID,,true,false,true,true,2024-02-29T11:22:50.497078+05:00,2025-03-07T12:01:20.380833+05:00
.savefrom.net,/,uid,,false,false,true,true,2024-02-29T11:22:45.106503+05:00,2025-04-04T11:22:45.106471+05:00
.savefrom.net,/,lang,,false,false,true,true,2024-02-29T11:22:44.298642+05:00,2025-04-04T11:22:44.298642+05:00
mc.yandex.kz,/,bh,,false,false,true,true,2024-02-29T11:22:34.70505+05:00,2025-02-28T11:22:34.70505+05:00
yabs.yandex.kz,/,bh,,false,false,true,true,2024-02-29T11:22:33.440565+05:00,2025-02-28T11:22:33.504392+05:00
.yandex.kz,/,receive-cookie-deprecation,,true,true,true,true,2024-02-29T11:22:32.387889+05:00,2025-02-28T11:22:32+05:00
www.microsoft.com,/,MSFPC,,true,false,true,true,2024-02-29T11:18:03.760059+05:00,2025-02-28T11:18:04.249824+05:00
.microsoft.com,/,MC1,,true,false,true,true,2024-02-29T11:18:03.756895+05:00,2025-02-28T11:18:04.756895+05:00
.www.linkedin.com,/,bscookie,,true,true,true,true,2024-02-29T11:18:02.376132+05:00,2025-02-28T11:18:02.376132+05:00
.linkedin.com,/,bcookie,,true,false,true,true,2024-02-29T11:18:00.940306+05:00,2025-09-05T07:06:47.045811+05:00
www.microsoft.com,/,MicrosoftApplicationsTelemetryDeviceId,,true,false,true,true,2024-02-29T11:17:58.56819+05:00,2025-09-05T07:06:42.627366+05:00
.yastatic.net,/,_ym_d,,true,false,true,true,2024-02-08T11:09:16.072168+05:00,2025-02-07T11:09:16+05:00
.yastatic.net,/,_ym_uid,,true,false,true,true,2024-02-08T11:09:16.07198+05:00,2025-02-07T11:09:16+05:00
.prebid.a-mo.net,/,sd_amuid2,,true,true,true,true,2024-02-06T11:05:44.481809+05:00,2025-02-05T11:05:44.481809+05:00
.a-mo.net,/,amuid2,,true,true,true,true,2024-02-06T11:05:44.481728+05:00,2025-05-04T08:13:06.616641+05:00
.adnxs.com,/,receive-cookie-deprecation,,true,true,true,true,2024-02-06T11:05:41.830088+05:00,2025-06-14T07:08:22.260965+05:00
www.chess.com,/,visitorid,,false,true,true,true,2024-02-06T11:05:24.461391+05:00,2025-05-10T07:08:20.411091+05:00
.dinorunner.com,/,_ga_0CF0NPTFD6,,false,false,true,true,2024-02-05T12:02:08.829846+05:00,2025-03-11T12:02:08.829825+05:00
.yandex.md,/,yandexuid,,true,false,true,true,2024-02-05T11:59:00.240261+05:00,2025-03-11T11:59:00.240261+05:00
.yandex.md,/,i,,true,true,true,true,2024-02-05T11:59:00.240192+05:00,2025-03-11T11:59:00.240192+05:00
.dinorunner.com,/,_ga,,false,false,true,true,2024-02-05T11:58:59.438848+05:00,2025-03-11T11:58:59.438818+05:00
.dinorunner.com,/,_ym_d,,true,false,true,true,2024-02-05T11:58:59.274+05:00,2025-02-04T11:58:59+05:00
.dinorunner.com,/,_ym_uid,,true,false,true,true,2024-02-05T11:58:59.273861+05:00,2025-02-04T11:58:59+05:00
.dino-chrome.com,/,_ga_VXK7F6Z9M0,,false,false,true,true,2024-02-05T11:57:14.764822+05:00,2025-03-11T11:57:14.764805+05:00
.dino-chrome.com,/,FCNEC,,false,false,true,true,2024-02-05T11:54:52.163134+05:00,2025-02-04T11:54:52+05:00
.dino-chrome.com,/,__gpi,,false,false,true,true,2024-02-05T11:54:50.839956+05:00,2025-03-01T11:54:50+05:00
.dino-chrome.com,/,__gads,,false,false,true,true,2024-02-05T11:54:50.838962+05:00,2025-03-01T11:54:50+05:00
.dino-chrome.com,/,_ga,,false,false,true,true,2024-02-05T11:54:50.544115+05:00,2025-03-11T11:54:50.544085+05:00
dino-chrome.com,/,_pk_id.80.9346,,false,false,true,true,2024-02-05T11:54:49.511323+05:00,2025-03-04T11:54:50+05:00
.bing.com,/images,_IDET,,true,false,true,true,2024-02-01T08:38:09.070097+05:00,2025-05-13T07:11:30.9046+05:00
.bing.com,/,MMCASM,,true,false,true,true,2024-02-01T08:37:46.551809+05:00,2025-03-07T08:37:46.551809+05:00
assets.msn.com,/,MUIDB,,false,true,true,true,2024-02-01T08:36:49.795794+05:00,2025-02-25T08:36:49.795794+05:00
ntp.msn.com,/,MicrosoftApplicationsTelemetryDeviceId,,true,false,true,true,2024-02-01T08:36:49.715533+05:00,2025-11-11T06:27:06.116862+05:00
www2.bing.com,/,MUIDB,,false,true,true,true,2024-02-01T08:36:44.481731+05:00,2025-04-06T06:12:24.370906+05:00
.bing.com,/,SRCHUID,,true,false,true,true,2024-02-01T08:36:37.193943+05:00,2025-03-07T08:36:37.193943+05:00
.bing.com,/,SRCHD,,true,false,true,true,2024-02-01T08:36:37.193925+05:00,2025-03-07T08:36:37.193925+05:00
.bing.com,/,_EDGE_V,,false,true,true,true,2024-02-01T08:36:37.193886+05:00,2025-02-25T08:36:37.193886+05:00
.yandex.kz,/,_ym_uid,,true,false,true,true,2024-01-30T10:49:54.738019+05:00,2025-11-11T06:24:36+05:00
ntp.msn.com,/,MUIDB,,false,true,true,true,2024-01-30T10:45:22.87588+05:00,2025-02-23T10:45:22.87588+05:00
.yandex.kz,/,yashr,,true,true,true,true,2024-01-30T10:45:21.127092+05:00,2025-01-29T10:45:21+05:00
.yandex.kz,/,is_gdpr_b,,true,false,true,true,2024-01-30T10:45:21.12695+05:00,2025-03-05T10:45:21.12695+05:00
.yandex.kz,/,is_gdpr,,true,false,true,true,2024-01-30T10:45:21.126914+05:00,2025-03-05T10:45:21.126914+05:00
.msn.com,/,_EDGE_V,,false,true,true,true,2024-01-30T10:45:05.244692+05:00,2025-02-23T10:45:05.244692+05:00
www.msn.com,/,MUIDB,,false,true,true,true,2024-01-30T10:45:05.244644+05:00,2025-02-23T10:45:05.244644+05:00
.msn.com,/,MUID,,true,false,true,true,2024-01-30T10:45:05.244621+05:00,2025-12-06T03:48:49.59011+05:00
.msn.com,/,USRLOC,,true,true,true,true,2024-01-30T10:45:05.24451+05:00,2025-03-05T10:45:05.24451+05:00
